tweet_id,timestamp,text,name,numerator,denominator,dog_stage,rating_ratio,dog_breed50,dog_breed60,dog_breed70,dog_breed80,dog_breed90,favorite_count,retweet_count
669603084620980224,2015-11-25 19:46:30+00:00,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 ",None,10.0,10.0,None,1.0,maltese dog,maltese dog,None,None,None,941.0,359.0
669597912108789760,2015-11-25 19:25:57+00:00,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af ,Skye,10.0,10.0,None,1.0,eskimo dog,None,None,None,None,508.0,151.0
669583744538451968,2015-11-25 18:29:39+00:00,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet ,None,6.0,10.0,None,0.6,None,None,None,None,None,1477.0,921.0
669573570759163904,2015-11-25 17:49:14+00:00,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 ,Linda,10.0,10.0,None,1.0,west highland white terrier,west highland white terrier,west highland white terrier,west highland white terrier,west highland white terrier,431.0,139.0
669571471778410496,2015-11-25 17:40:53+00:00,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith ,Keith,7.0,10.0,None,0.7,None,None,None,None,None,1580.0,1005.0
669567591774625800,2015-11-25 17:25:28+00:00,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 ,Kollin,9.0,10.0,None,0.9,chihuahua,chihuahua,chihuahua,chihuahua,chihuahua,231.0,55.0
669564461267722241,2015-11-25 17:13:02+00:00,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots ,Alfredo,10.0,10.0,None,1.0,toy poodle,toy poodle,None,None,None,381.0,123.0
669393256313184256,2015-11-25 05:52:43+00:00,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well ,Ronduh,10.0,10.0,None,1.0,None,None,None,None,None,362.0,75.0
669375718304980992,2015-11-25 04:43:02+00:00,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl ,Billl,6.0,10.0,None,0.6,None,None,None,None,None,1321.0,719.0
669371483794317312,2015-11-25 04:26:12+00:00,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him ,Oliviér,10.0,10.0,None,1.0,None,None,None,None,None,495.0,177.0
669367896104181761,2015-11-25 04:11:57+00:00,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip ,Chip,10.0,10.0,None,1.0,basset,basset,basset,None,None,454.0,149.0
669363888236994561,2015-11-25 03:56:01+00:00,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend ,None,10.0,10.0,None,1.0,golden retriever,None,None,None,None,613.0,223.0
669359674819481600,2015-11-25 03:39:17+00:00,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick ,Saydee,11.0,10.0,None,1.1,None,None,None,None,None,367.0,121.0
669354382627049472,2015-11-25 03:18:15+00:00,Meet Dug. Dug fucken loves peaches. 8/10 ,Dug,8.0,10.0,None,0.8,chihuahua,chihuahua,chihuahua,chihuahua,chihuahua,2680.0,1264.0
669353438988365824,2015-11-25 03:14:30+00:00,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 ,Tessa,10.0,10.0,None,1.0,None,None,None,None,None,635.0,260.0
669351434509529089,2015-11-25 03:06:32+00:00,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 ,Sully,10.0,10.0,None,1.0,None,None,None,None,None,433.0,181.0
669328503091937280,2015-11-25 01:35:25+00:00,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk ,Kirk,12.0,10.0,None,1.2,None,None,None,None,None,1010.0,416.0
669327207240699904,2015-11-25 01:30:16+00:00,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all ,None,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,571.0,115.0
669324657376567296,2015-11-25 01:20:08+00:00,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf ,Ralf,11.0,10.0,None,1.1,None,None,None,None,None,494.0,207.0
669216679721873412,2015-11-24 18:11:04+00:00,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly ,Clarq,8.0,10.0,None,0.8,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,1183.0,402.0
669214165781868544,2015-11-24 18:01:05+00:00,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast ,Jaspers,10.0,10.0,None,1.0,None,None,None,None,None,436.0,162.0
669203728096960512,2015-11-24 17:19:36+00:00,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy ,Samsom,9.0,10.0,None,0.9,pug,pug,pug,pug,pug,994.0,469.0
669037058363662336,2015-11-24 06:17:19+00:00,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 ",None,10.0,10.0,None,1.0,chihuahua,chihuahua,chihuahua,chihuahua,None,647.0,308.0
669015743032369152,2015-11-24 04:52:37+00:00,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog ,None,10.0,10.0,None,1.0,None,None,None,None,None,736.0,371.0
669006782128353280,2015-11-24 04:17:01+00:00,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him ,Tucker,12.0,10.0,None,1.2,None,None,None,None,None,572.0,245.0
668994913074286592,2015-11-24 03:29:51+00:00,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well ,None,5.0,10.0,None,0.5,None,None,None,None,None,438.0,226.0
668992363537309700,2015-11-24 03:19:43+00:00,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog ,Harrison,8.0,10.0,None,0.8,None,None,None,None,None,736.0,340.0
668989615043424256,2015-11-24 03:08:48+00:00,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh ,Bernie,3.0,10.0,None,0.3,pug,pug,pug,pug,pug,674.0,325.0
668988183816871936,2015-11-24 03:03:06+00:00,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 ,None,7.0,10.0,None,0.7,None,None,None,None,None,890.0,461.0
668986018524233728,2015-11-24 02:54:30+00:00,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 ,Ruby,9.0,10.0,None,0.9,None,None,None,None,None,550.0,165.0
668981893510119424,2015-11-24 02:38:07+00:00,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner ,None,4.0,10.0,None,0.4,None,None,None,None,None,533.0,303.0
668979806671884288,2015-11-24 02:29:49+00:00,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 ,Chaz,12.0,10.0,None,1.2,golden retriever,golden retriever,None,None,None,789.0,344.0
668975677807423489,2015-11-24 02:13:25+00:00,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 ,Jeremy,11.0,10.0,None,1.1,basset,basset,None,None,None,1290.0,573.0
668967877119254528,2015-11-24 01:42:25+00:00,"12/10 good shit Bubka
@wane15",None,12.0,10.0,None,1.2,,,,,,146.0,22.0
668960084974809088,2015-11-24 01:11:27+00:00,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 ,Jaycob,10.0,10.0,None,1.0,None,None,None,None,None,699.0,236.0
668955713004314625,2015-11-24 00:54:05+00:00,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! ,Leroi,10.0,10.0,None,1.0,None,None,None,None,None,276.0,71.0
668932921458302977,2015-11-23 23:23:31+00:00,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 ,Herald,9.0,10.0,None,0.9,None,None,None,None,None,261.0,58.0
668902994700836864,2015-11-23 21:24:36+00:00,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. ,Lambeau,11.0,10.0,None,1.1,brittany spaniel,brittany spaniel,brittany spaniel,brittany spaniel,None,315.0,100.0
668892474547511297,2015-11-23 20:42:48+00:00,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 ,Ruffles,11.0,10.0,None,1.1,None,None,None,None,None,395.0,149.0
668872652652679168,2015-11-23 19:24:02+00:00,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab ,Amélie,11.0,10.0,None,1.1,None,None,None,None,None,520.0,299.0
668852170888998912,2015-11-23 18:02:38+00:00,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 ,Bobb,11.0,10.0,None,1.1,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,450.0,165.0
668826086256599040,2015-11-23 16:18:59+00:00,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 ,Banditt,10.0,10.0,None,1.0,malinois,malinois,None,None,None,429.0,135.0
668815180734689280,2015-11-23 15:35:39+00:00,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog ,None,7.0,10.0,None,0.7,None,None,None,None,None,567.0,264.0
668779399630725120,2015-11-23 13:13:28+00:00,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable ,Kevon,10.0,10.0,None,1.0,None,None,None,None,None,701.0,368.0
668655139528511488,2015-11-23 04:59:42+00:00,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup ,Winifred,11.0,10.0,None,1.1,None,None,None,None,None,525.0,216.0
668645506898350081,2015-11-23 04:21:26+00:00,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 ,None,11.0,10.0,None,1.1,None,None,None,None,None,879.0,521.0
668643542311546881,2015-11-23 04:13:37+00:00,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet ,None,3.0,10.0,None,0.3,None,None,None,None,None,869.0,524.0
668641109086707712,2015-11-23 04:03:57+00:00,Meet Hanz. He heard some thunder. 10/10 ,Hanz,10.0,10.0,None,1.0,None,None,None,None,None,1067.0,533.0
668636665813057536,2015-11-23 03:46:18+00:00,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 ,Berta,10.0,10.0,None,1.0,komondor,komondor,komondor,komondor,komondor,1032.0,482.0
668633411083464705,2015-11-23 03:33:22+00:00,This is Churlie. He likes bagels. 10/10 ,Churlie,10.0,10.0,None,1.0,pekinese,None,None,None,None,2774.0,1606.0
668631377374486528,2015-11-23 03:25:17+00:00,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying ,Zeek,5.0,10.0,None,0.5,miniature schnauzer,miniature schnauzer,miniature schnauzer,miniature schnauzer,miniature schnauzer,707.0,311.0
668627278264475648,2015-11-23 03:09:00+00:00,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 ,Timofy,9.0,10.0,None,0.9,french bulldog,french bulldog,french bulldog,french bulldog,french bulldog,312.0,112.0
668625577880875008,2015-11-23 03:02:14+00:00,This is Maks. Maks just noticed something wasn't right. 10/10 ,Maks,10.0,10.0,None,1.0,None,None,None,None,None,382.0,129.0
668623201287675904,2015-11-23 02:52:48+00:00,This is Jomathan. He is not thrilled about the length of the grass. 10/10 ,Jomathan,10.0,10.0,None,1.0,chihuahua,chihuahua,chihuahua,None,None,1407.0,752.0
668620235289837568,2015-11-23 02:41:01+00:00,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz ,Kallie,10.0,10.0,None,1.0,None,None,None,None,None,198.0,41.0
668614819948453888,2015-11-23 02:19:29+00:00,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho ,None,7.0,10.0,None,0.7,None,None,None,None,None,609.0,313.0
668587383441514497,2015-11-23 00:30:28+00:00,Never forget this vine. You will not stop watching for at least 15 minutes. This is the second coveted.. 13/10 ,None,13.0,10.0,None,1.3,,,,,,1661.0,1056.0
668567822092664832,2015-11-22 23:12:44+00:00,This is Marvin. He can tie a bow tie better than me. 11/10 ,Marvin,11.0,10.0,None,1.1,shih-tzu,shih-tzu,shih-tzu,shih-tzu,shih-tzu,241.0,52.0
668544745690562560,2015-11-22 21:41:02+00:00,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 ,None,10.0,10.0,None,1.0,None,None,None,None,None,509.0,217.0
668542336805281792,2015-11-22 21:31:28+00:00,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs ,None,10.0,10.0,None,1.0,None,None,None,None,None,448.0,212.0
668537837512433665,2015-11-22 21:13:35+00:00,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 ,Spark,8.0,10.0,None,0.8,None,None,None,None,None,249.0,72.0
668528771708952576,2015-11-22 20:37:34+00:00,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me ,Gòrdón,12.0,10.0,None,1.2,None,None,None,None,None,453.0,222.0
668507509523615744,2015-11-22 19:13:05+00:00,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 ,Chuk,10.0,10.0,None,1.0,None,None,None,None,None,320.0,102.0
668496999348633600,2015-11-22 18:31:19+00:00,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 ,Jo,8.0,10.0,None,0.8,None,None,None,None,None,408.0,128.0
668484198282485761,2015-11-22 17:40:27+00:00,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups ,None,9.0,10.0,None,0.9,standard poodle,None,None,None,None,419.0,232.0
668480044826800133,2015-11-22 17:23:57+00:00,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help ,DayZ,11.0,10.0,None,1.1,None,None,None,None,None,451.0,145.0
668466899341221888,2015-11-22 16:31:42+00:00,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 ,None,4.0,10.0,None,0.4,None,None,None,None,None,872.0,508.0
668297328638447616,2015-11-22 05:17:54+00:00,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s ,None,9.0,10.0,None,0.9,None,None,None,None,None,613.0,294.0
668291999406125056,2015-11-22 04:56:43+00:00,I can't do better than he did. 10/10 ,None,10.0,10.0,None,1.0,None,None,None,None,None,239.0,29.0
668286279830867968,2015-11-22 04:33:59+00:00,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 ,Rusty,11.0,10.0,None,1.1,None,None,None,None,None,497.0,135.0
668274247790391296,2015-11-22 03:46:11+00:00,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass ,Sophie,10.0,10.0,None,1.0,None,None,None,None,None,811.0,227.0
668268907921326080,2015-11-22 03:24:58+00:00,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert ,None,10.0,10.0,None,1.0,None,None,None,None,None,548.0,233.0
668256321989451776,2015-11-22 02:34:57+00:00,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. ,Jareld,13.0,10.0,None,1.3,None,None,None,None,None,1288.0,599.0
668248472370458624,2015-11-22 02:03:45+00:00,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho ,Bisquick,8.0,10.0,None,0.8,chihuahua,chihuahua,chihuahua,None,None,968.0,474.0
668237644992782336,2015-11-22 01:20:44+00:00,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him ,Torque,10.0,10.0,None,1.0,chow,chow,chow,chow,None,6116.0,2812.0
668226093875376128,2015-11-22 00:34:50+00:00,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky ,None,10.0,10.0,None,1.0,None,None,None,None,None,296.0,102.0
668221241640230912,2015-11-22 00:15:33+00:00,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals ,None,10.0,10.0,None,1.0,None,None,None,None,None,508.0,192.0
668204964695683073,2015-11-21 23:10:52+00:00,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 ,Ron,8.0,10.0,None,0.8,labrador retriever,labrador retriever,None,None,None,552.0,190.0
668190681446379520,2015-11-21 22:14:07+00:00,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 ,Skittles,12.0,10.0,None,1.2,blenheim spaniel,blenheim spaniel,blenheim spaniel,blenheim spaniel,blenheim spaniel,648.0,194.0
